Book,Chapter,Verse,Content
히브리서,7,5,레위 아들 가운데 제사장 직분 받다 율법 따르다 아브라함 허리 자라다 형제 백성 십분 취하 명령 받다
히브리서,7,6,레위 족보 들다 멜기세덱 아브라함 십분 취하 약속 받다 빌다
히브리서,7,7,논란 여지 낮다 자가 높다 축복 받다
히브리서,7,8,여기다 십분 받다 산다 증거 얻다 자가 받다
히브리서,7,9,십분 받다 레위 아브라함 십분 바치다
히브리서,7,10,멜기세덱 아브라함 만날 레위 조상 허리
히브리서,7,11,레위 계통 제사 직분 전함 얻다 백성 율법 받다 아론 따르다 멜기세덱 따르다 제사장 세우다 필요
히브리서,7,12,제사 직분 바꾸다 율법 바꾸다
히브리서,7,13,제단 받다 들다 자르다 가리키다
히브리서,7,14,유다 나신 분명하다 모세 제사장
히브리서,7,15,멜기세덱 별다르다 제사장 일어나다 더욱 분명하다
히브리서,7,16,육신 계명 따르다 불멸 생명 능력 따르다 되어다
히브리서,7,17,증언 영원하다 멜기세덱 따르다 제사장
히브리서,7,18,계명 연약하다 무익하다 폐하
히브리서,7,19,율법 온전 좋다 소망 생기다 하나님 가까이 가다
히브리서,7,20,예수 제사장 맹세
히브리서,7,21,맹세 제사장 되어다 예수 말씀 맹세 맹세 뉘우치다 영원하다 제사장
히브리서,7,22,예수 좋다 언약 보증
히브리서,7,23,제사장 수효 많다 죽음 항상
히브리서,7,24,예수 영원하다 계시다 제사장 직분 갈리
히브리서,7,25,입다 하나님 나아가다 오다 구원 항상 계시다 간구
히브리서,7,26,이러하다 대제사장 합당 거룩하다 더러 죄인 떠나다 계시 하늘 높이
히브리서,7,27,대제사장 먼저 백성 제사 드리다 필요 단번 드리다 이루다
히브리서,7,28,율법 약점 가지다 제사장 세우다 율법 맹세 말씀 영원하다 온전 아들 세우다
히브리서,8,1,언약 대제사장 요점 이러하다 대제사장 하늘 크다 이의 보좌 우편 앉다
히브리서,8,2,차다 장막 섬기다 시라 장막 세우다 세운
히브리서,8,3,대제사장 예물 제사 드림 세운 자다 드릴
히브리서,8,4,예수 계시다 제사장 율법 따르다 예물 드리다 제사장
히브리서,8,5,섬기다 하늘 모형 그림자 모세 장막 지다 지시 얻다 삼가다 모든 따르다 지다
히브리서,8,6,아름답다 직분 얻다 좋다 약속 세우다 좋다 언약
히브리서,8,7,언약 무흠 둘째 요구
히브리서,8,8,잘못 지적 말씀 이스라엘 유다 더불다 언약 맺다
히브리서,8,9,시기 언약 조의 잡고 애굽 인도 내다 맺다 언약 언약 머물다 돌보다
히브리서,8,10,이스라엘 맺다 언약 두다 마음 기록 하리 하나님 내다 백성
히브리서,8,11,나라 사람과 형제 가르치다 기르다 알라 작다 자로 크다 나르다 알다
히브리서,8,12,불의 긍휼 기억
히브리서,8,13,언약 말씀 낡아지다 낡아지다 없어지다 가다
히브리서,9,1,지은 온전 언약 섬기다 예법 세상 소가
히브리서,9,2,예비 장막 등잔 상과 진설 소라 일컫다
히브리서,9,3,둘째 휘장 장막 지성 소라 일컫다
히브리서,9,4,향로 사면 싸다 언약궤 만나다 담다 항아리 아론 지팡이 언약 돌판
히브리서,9,5,속죄 덮다 영광 그룹 낱낱이
히브리서,9,6,모든 예비 제사장 항상 장막 들어가다 섬기다 예식
히브리서,9,7,둘째 장막 대제사장 홀로 들어가다 백성 허물 드리다
히브리서,9,8,성령 장막 서다 들어가다 길이 나타나다
히브리서,9,9,장막 현재 비유 따르다 드리다 예물 제사 섬기다 자르다 양심 온전
히브리서,9,10,이렇다 먹다 마시다 여러 가지 씻다 육체 예법 개혁 맡기다 두다
히브리서,9,11,그리스도 장래 좋다 대제사장 오사 짓다 창조 크다 온전 장막
히브리서,9,12,염소 송아지 피로 피로 영원하다 속죄 이루다 단번 들어가다
히브리서,9,13,염소 황소 송아지 부정 뿌리다 육체 정결 거룩하다 거들다
히브리서,9,14,영원하다 성령 하나님 드리다 그리스도 양심 죽다 행실 깨끗하다 계시다 하나님 섬기다
히브리서,9,15,언약 언약 범한 려고 죽다 부르다 입다 자로 영원하다 기업 약속 얻다
히브리서,9,16,유언 유언 자가 죽다
히브리서,9,17,유언 죽다 유효하다 유언 자가 효력
히브리서,9,18,언약 세운
히브리서,9,19,모세 율법 모든 계명 백성 송아지 염소 붉다 양털 우슬초 취하 두루 마리 백성 뿌리
히브리서,9,20,하나님 언약
히브리서,9,21,장막 섬기다 쓰다 모든 그릇 뿌리다
히브리서,9,22,율법 따르다 모든 물건 정결 흘리다 사하다
히브리서,9,23,그리스도 희생 이루어지다 속죄 하늘 모형 이렇다 정결 필요 하늘 이렇다 좋다 제물
히브리서,9,24,그리스도 차다 그림자 만들다 들어가다 하늘 들어가다 하나님 나타나다
히브리서,9,25,대제사장 들어가다 자주 드리다
히브리서,9,26,리하 세상 창조 자주 고난 받다 단번 제물 드리다 세상 나타나다
히브리서,9,27,죽다 정해진 심판
히브리서,9,28,그리스도 많다 담당 단번 드리다 구원 상관 바라다 나타나다
히브리서,10,1,율법 장차 오다 좋다 그림자 차다 형상 드리다 제사 오다 온전
히브리서,10,2,섬기다 단번 정결 되어다 깨닫다 제사 드리다 그치다
히브리서,10,3,제사 기억
히브리서,10,4,황소 염소
히브리서,10,5,세상 하나님 제사 예물 원하다 나르다 예비
히브리서,10,6,번제 속죄 기쁘다
히브리서,10,7,하나님 오다 두루 마리 나르다 가리키다 기록 하나님 오다
히브리서,10,8,말씀 기르다 제사 예물 번제 속죄 원하다 기쁘다 율법 따르다 드리다
히브리서,10,9,말씀 기르다 오다 하나님 오다 첫째 폐하 심다 둘째 세우다
히브리서,10,10,따르다 예수 그리스도 단번 드리다 거룩하다 얻다
히브리서,10,11,제사장 매일 서서 섬기다 자주 제사 드리다 제사 거니
히브리서,10,12,그리스도 영원하다 제사 드리다 하나님 우편 앉다
히브리서,10,13,원수 발등 상이 기다리다
히브리서,10,14,거룩하다 번의 제사 영원하다 온전
히브리서,10,15,성령 증언
히브리서,10,16,맺다 언약 마음 두다 기록 하리
히브리서,10,17,불법 기억
히브리서,10,18,사하다 제사 드릴
히브리서,10,19,소망 굳다 잡다 형제 예수 입다 들어가다 담력 얻다
히브리서,10,20,길다 휘장 가운데 열다 놓다 새롭다 길이 휘장 육체
히브리서,10,21,하나님 다스리다 크다 제사장 계시다
히브리서,10,22,마음 뿌리다 받다 악한 양심 벗어나다 맑은 씻다 받다 차다 마음 온전 믿음 하나님 나아가다
히브리서,10,23,약속 미쁘시 믿다 도리 소망 움직 말다 굳다 잡고
히브리서,10,24,서로 돌아보다 사랑 선행 격려
히브리서,10,25,이기 폐하 어떻다 습관 권하다 가깝다 더욱 리하
히브리서,10,26,진리 알다 지식 받다 짐짓 범한 속죄 제사
히브리서,10,27,무섭다 마음 심판 기다리다 대적 자르다 태우다 맹렬하다 불만
히브리서,10,28,모세 자도 두다 증인 불쌍하다 여기다 받다 죽다
히브리서,10,29,하나님 아들 밟다 거룩하다 언약 부정 은혜 성령 자가 당연하다 받다 형벌 무겁다 하라
히브리서,10,30,원수 갚다 내다 갚다 백성 심판 하리 말씀 알다
히브리서,10,31,계시다 하나님 빠지다 들어가다 무섭다
히브리서,10,32,전날 받다 고난 크다 싸움 견디다 내다 하라
히브리서,10,33,비방 환난 거리 이렇다 형편 사귀다 자가 되어다
히브리서,10,34,갇히다 자르다 동정 소유 빼앗기다 기쁘다 당한 영구 소유 알다
히브리서,10,35,담대하다 버리다 말르다 크다 얻다
히브리서,10,36,인내 필요하다 하나님 약속 받다 위함
히브리서,10,37,오다 오다 지체
히브리서,10,38,의인 믿음 살리다 물르다 마음 기쁘다
히브리서,10,39,물르다 멸망하다 자가 영혼 원함 믿음 가지다 자다
히브리서,11,1,믿음 믿음 바라다 실상 보이지 증거
히브리서,11,2,선진 증거 얻다
히브리서,11,3,믿음 모든 세계 하나님 말씀 지다 아나니 보이다 나타나다
히브리서,11,4,믿음 아벨 가인 나은 제사 하나님 드림 자라 증거 얻다 하나님 예물 대하 증언 죽다 믿음
히브리서,11,5,믿음 에녹 죽음 보지 옮기다 하나님 옮기다 보이지 옮기다 하나님 기쁘다 자라 증거 받다
히브리서,11,6,믿음 하나님 기쁘다 하나님 나아가다 자다 계시다 찾다 주시 이심 믿다
히브리서,11,7,믿음 노아 보이지 경고 받다 외함 방주 준비 구원 세상 정죄 믿음 따르다 의의 상속 되어다
히브리서,11,8,믿음 아브라함 부르다 받다 순종 장래 유업 받다 나아가다 갈다 바르다 나아가다
히브리서,11,9,믿음 이방 약속 거류 동일하다 약속 유업 받다 이삭 야곱 더불다 장막
히브리서,11,10,하나님 계획 지다 바르다
히브리서,11,11,믿음 사라 나이 많다 단산 잉태 얻다 약속 미쁘신 알다
히브리서,11,12,죽다 하늘 허다 해변 무수 모래 많다 후손 생육
히브리서,11,13,믿음 따르다 죽다 약속 받다 멀리 환영 외국인 나그네 증언
히브리서,11,14,본향 찾다 자임 나타내다
히브리서,11,15,나오다 본향 돌아가다 기회
히브리서,11,16,나은 본향 사모 하늘 하나님 하나님 컬음 받다 부끄럽다 예비
히브리서,11,17,아브라함 시험 받다 믿음 이삭 드리다 약속 받다 외아들 드리다
히브리서,11,18,말씀 기르다 자손 칭할 자다 이삭 말미 으리
히브리서,11,19,하나님 이삭 죽다 가운데 살리다 지라 비유 죽다 가운데 도로 받다
히브리서,11,20,믿음 이삭 장차 대하 야곱 축복
히브리서,11,21,믿음 야곱 요셉 아들 축복 지팡이 머리 의지 경배
히브리서,11,22,믿음 요셉 임종 이스라엘 자손 떠나다
히브리서,11,23,믿음 모세 나다 부모 아름답다 숨기다 명령 무섭다
히브리서,11,24,믿음 모세 장성 공주 아들 칭함 받다 거절
히브리서,11,25,도리어 하나님 백성 고난 받다 죄악 누리다 좋아하다
히브리서,11,26,그리스도 받다 수모 애굽 모든 보화 크다 재물 여기다 주심 바라봄
히브리서,11,27,믿음 애굽 떠나다 노함 무섭다 보이지 자르다 참다
히브리서,11,28,믿음 유월절 뿌리다 예식 장자 멸하 자로 건드리다
히브리서,11,29,믿음 홍해 육지 건너다 애굽 시험 빠지다 죽다
히브리서,11,30,믿음 여리고 도니 무너지다
히브리서,11,31,믿음 기생 라합 정탐 평안하다 영접 순종 멸망하다
히브리서,11,32,하리 기드온 바락 삼손 입다 다윗 사무엘 선지자 내다 부족하다
히브리서,11,33,믿음 나라 이기 기도 약속 받다 사자 막다
히브리서,11,34,불의 세력 칼날 피하 기도 연약하다 가운데 강하다 기도 전쟁 용감하다 되어다 이방 물리 치기
히브리서,11,35,여자 죽다 부활 받아들이다 기도 어떻다 좋다 부활 얻다 심하다 고문 받다 구차하다 풀다 나기 원하다
히브리서,11,36,어떻다 조롱 채찍 결박 갇히다 시련 받다
히브리서,11,37,치다 켜다 시험 죽이다 당하다 염소 가죽 입다 유리하다 궁핍 환난 학대 받다
히브리서,11,38,이렇다 세상 감당 광야 동굴 토굴 유리하다
히브리서,11,39,믿음 증거 받다 약속 받다
히브리서,11,40,하나님 좋다 예비 전함 이루다
히브리서,12,1,주시 징계 구름 둘러싸다 허다 증인 모든 무겁다 얽매이다 쉽다 벗다 버리다 인내 당한 경주
히브리서,12,2,믿음 주요 온전 이인 예수 바라보다 기쁨 십자가 참다 부끄러움 의치 하나님 보좌 우편 앉다
히브리서,12,3,피곤하다 낙심 죄인 거역 참다 하라
히브리서,12,4,싸우다 흘리다 대항
히브리서,12,5,아들 권하다 권면 말씀 잊다 아들 주의 징계 말다 꾸지람 받다 낙심 말르다
히브리서,12,6,사랑 자르다 징계 받아들이다 아들 채찍 지다
히브리서,12,7,차다 징계 받다 위함 하나님 아들 대우 아버지 징계 아들
히브리서,12,8,징계 받다 거늘 사생 아들
히브리서,12,9,육신 아버지 징계 공경 모든 아버지 더욱 복종 살리다
히브리서,12,10,징계 하나님 유익 거룩하다 참여
히브리서,12,11,무릇 징계 당시 즐겁다 보이지 슬프다 보이 그로 받다 평강 열매 맺다
히브리서,12,12,피곤하다 연약하다 무릎 일으키다 세우다
히브리서,12,13,곧다 만들다 다리 어그러지다 고치다 받다 하라
히브리서,12,14,하나님 은혜 거역 주다 경고 모든 사람과 더불다 화평 거룩하다 따르다 보지 하리
히브리서,12,15,하나님 은혜 자가 쓸다 뿌리 나서다 괴롭다 많다 더럽다
히브리서,12,16,음행 그릇 음식 장자 명분 망령 자가 살피
히브리서,12,17,알다 축복 받다 눈물 흘리다 버리다 되어다 회개 기회 얻지
히브리서,12,18,만지다 붙다 침침하다 흑암 폭풍
히브리서,12,19,나팔 소리 소리 소리 듣다 말씀 시기
히브리서,12,20,짐승 들어가다 당하다 명령 견디다
히브리서,12,21,보이다 이렇다 무섭다 모세 심하다 두렵다 떨리다
히브리서,12,22,시온 계시다 하나님 도성 하늘 예루살렘 천만 천사
히브리서,12,23,하늘 기록 장자 모임 교회 만민 심판 하나님 온전 의인
히브리서,12,24,언약 예수 아벨 나은 뿌리다 피다
히브리서,12,25,삼가다 말씀 거역 말르다 경고 거역 피하 하늘 경고 배반
히브리서,12,26,소리 진동 약속 하늘 진동 하리
히브리서,12,27,심다 진동 영존 진동 만들다 변동 나타 내심
히브리서,12,28,흔들리다 나라 받다 은혜 받다 경건하다 두려움 하나님 기쁘다 섬기다
히브리서,12,29,하나님 소멸하다 이심
히브리서,13,1,하나님 기쁘다 제사 형제 사랑 계속
히브리서,13,2,손님 대접 잊다 말르다 부지 천사 대접
히브리서,13,3,갇히다 갇히다 자르다 가지다 학대 받다 자르다 하라
